booking_id,booking_date,checkin_date,checkout_date,hotel_id,room_nights_booked,booking_status,booking_channel,base_price,discount_amount,final_price_paid
3156,2024-10-31,2024-10-31,2024-11-03,12,60,Completed,OTA Partner,5359.71,784.03,4575.68
3157,2024-11-01,2024-11-01,2024-11-03,12,58,Completed,App,6982.19,1200.79,5781.4
3158,2024-11-02,2024-11-02,2024-11-04,12,76,Completed,Web,6724.72,839.88,5884.84
3159,2024-11-03,2024-11-03,2024-11-04,12,63,Completed,Web,7080.62,1102.8,5977.82
3160,2024-11-04,2024-11-04,2024-11-06,12,58,Completed,App,6095.78,638.85,5456.93
3161,2024-11-05,2024-11-05,2024-11-07,12,59,Completed,Web,4641.21,489.21,4152.01
3162,2024-11-06,2024-11-06,2024-11-07,12,75,Cancelled,OTA Partner,6020.13,474.9,5545.22
3163,2024-11-07,2024-11-07,2024-11-09,12,45,Completed,App,4717.33,812.13,3905.2
3164,2024-11-08,2024-11-08,2024-11-09,12,85,Completed,OTA Partner,5782.21,688.83,5093.38
3165,2024-11-09,2024-11-09,2024-11-12,12,75,Cancelled,OTA Partner,6684.1,334.74,6349.37
3166,2024-11-10,2024-11-10,2024-11-12,12,79,Cancelled,App,6936.77,943.05,5993.72
3167,2024-11-11,2024-11-11,2024-11-13,12,64,Completed,App,5333.04,831.72,4501.32
3168,2024-11-12,2024-11-12,2024-11-13,12,60,Completed,App,5038.57,800.1,4238.47
3169,2024-11-13,2024-11-13,2024-11-14,12,58,Completed,OTA Partner,6141.57,456.74,5684.83
3170,2024-11-14,2024-11-14,2024-11-16,12,65,Completed,Web,4500.58,567.74,3932.83
3171,2024-11-15,2024-11-15,2024-11-16,12,77,Completed,Walk-In,6446.87,319.0,6127.87
3172,2024-11-16,2024-11-16,2024-11-18,12,67,Completed,Web,5477.52,863.76,4613.76
3173,2024-11-17,2024-11-17,2024-11-19,12,74,Completed,Web,5757.08,980.0,4777.08
3174,2024-11-18,2024-11-18,2024-11-19,12,68,Completed,OTA Partner,5297.87,704.82,4593.06
3175,2024-11-19,2024-11-19,2024-11-21,12,56,Completed,Walk-In,4732.12,163.37,4568.75
3176,2024-11-20,2024-11-20,2024-11-23,12,68,Completed,OTA Partner,5833.09,673.09,5160.0
3177,2024-11-21,2024-11-21,2024-11-22,12,75,Completed,App,6046.75,783.14,5263.6
3178,2024-11-22,2024-11-22,2024-11-23,12,62,Completed,Web,7562.31,841.54,6720.77
3179,2024-11-23,2024-11-23,2024-11-25,12,72,Completed,Web,7634.92,852.44,6782.48
3180,2024-11-24,2024-11-24,2024-11-26,12,81,Completed,OTA Partner,5368.77,986.84,4381.93
3181,2024-11-25,2024-11-25,2024-11-27,12,69,Completed,Web,5196.7,817.41,4379.29
3182,2024-11-26,2024-11-26,2024-11-27,12,62,Completed,App,6049.42,1035.62,5013.81
3183,2024-11-27,2024-11-27,2024-11-29,12,68,Completed,App,4625.01,513.18,4111.83
3184,2024-11-28,2024-11-28,2024-11-29,12,74,Completed,App,5716.48,1013.56,4702.92
3185,2024-11-29,2024-11-29,2024-11-30,12,73,Completed,Walk-In,6109.81,76.83,6032.99
3186,2024-11-30,2024-11-30,2024-12-02,12,66,Cancelled,Web,7313.19,891.39,6421.8
3187,2024-12-01,2024-12-01,2024-12-03,12,80,Completed,Walk-In,5908.82,389.24,5519.58
3188,2024-12-02,2024-12-02,2024-12-04,12,68,Completed,Walk-In,5040.92,173.97,4866.95
3189,2024-12-03,2024-12-03,2024-12-05,12,54,Completed,App,5978.88,813.96,5164.92
3190,2024-12-04,2024-12-04,2024-12-05,12,89,Cancelled,App,5539.27,887.84,4651.44
3191,2024-12-05,2024-12-05,2024-12-06,12,69,Completed,OTA Partner,5613.04,528.93,5084.11
3192,2024-12-06,2024-12-06,2024-12-08,12,81,Completed,App,7038.25,685.36,6352.88
3193,2024-12-07,2024-12-07,2024-12-08,12,71,Cancelled,App,6906.75,730.43,6176.31
3194,2024-12-08,2024-12-08,2024-12-09,12,70,Completed,Walk-In,5489.11,387.65,5101.46
3195,2024-12-09,2024-12-09,2024-12-12,12,46,No-Show,Walk-In,5787.51,327.39,5460.12
3196,2024-12-10,2024-12-10,2024-12-12,12,53,Completed,Walk-In,5415.69,85.9,5329.78
3197,2024-12-11,2024-12-11,2024-12-12,12,67,Completed,App,5602.23,985.22,4617.01
3198,2024-12-12,2024-12-12,2024-12-13,12,65,Completed,App,4698.81,449.84,4248.97
3199,2024-12-13,2024-12-13,2024-12-14,12,81,Completed,App,7025.78,1172.43,5853.35
3200,2024-12-14,2024-12-14,2024-12-15,12,78,No-Show,OTA Partner,6857.85,636.45,6221.4
3201,2024-12-15,2024-12-15,2024-12-16,12,60,Cancelled,App,5887.11,511.41,5375.7
3202,2024-12-16,2024-12-16,2024-12-18,12,58,Cancelled,Web,5594.78,617.7,4977.08
3203,2024-12-17,2024-12-17,2024-12-18,12,53,Completed,App,4955.31,603.13,4352.18
3204,2024-12-18,2024-12-18,2024-12-19,12,66,Completed,OTA Partner,4982.26,399.89,4582.37
3205,2024-12-19,2024-12-19,2024-12-20,12,68,Completed,Web,5305.17,545.44,4759.73
3206,2024-12-20,2024-12-20,2024-12-21,12,88,Completed,App,5770.07,886.4,4883.67
3207,2024-12-21,2024-12-21,2024-12-22,12,64,Completed,App,6954.57,855.53,6099.04
3208,2024-12-22,2024-12-22,2024-12-23,12,66,Completed,Web,5418.16,646.72,4771.44
3209,2024-12-23,2024-12-23,2024-12-25,12,56,Completed,Web,4653.54,586.35,4067.19
3210,2024-12-24,2024-12-24,2024-12-25,12,61,Completed,Web,5766.45,769.54,4996.91
3211,2024-12-25,2024-12-25,2024-12-28,12,55,Cancelled,Web,6184.84,1080.77,5104.07
3212,2024-12-26,2024-12-26,2024-12-29,12,55,Completed,OTA Partner,6167.9,623.57,5544.34
3213,2024-12-27,2024-12-27,2024-12-30,12,63,Completed,Walk-In,6682.48,285.5,6396.98
3214,2024-12-28,2024-12-28,2024-12-30,12,83,Completed,Web,5447.03,823.92,4623.12
3215,2024-12-29,2024-12-29,2024-12-31,12,73,Completed,OTA Partner,6460.51,745.88,5714.63
3216,2024-12-30,2024-12-30,2024-12-31,12,53,Completed,Web,6099.7,957.52,5142.18
3217,2024-12-31,2024-12-31,2025-01-02,12,52,Completed,App,5402.48,745.81,4656.66
3218,2025-01-01,2025-01-01,2025-01-02,12,72,Completed,OTA Partner,5625.39,669.11,4956.28
3219,2025-01-02,2025-01-02,2025-01-04,12,61,Completed,OTA Partner,6218.78,700.61,5518.16
3220,2025-01-03,2025-01-03,2025-01-04,12,72,Completed,App,5415.74,971.61,4444.13
3221,2025-01-04,2025-01-04,2025-01-05,12,71,Completed,OTA Partner,6941.2,441.42,6499.78
3222,2025-01-05,2025-01-05,2025-01-06,12,70,Completed,App,5836.43,1016.07,4820.36
3223,2025-01-06,2025-01-06,2025-01-08,12,61,Completed,App,5440.71,637.71,4803.0
3224,2025-01-07,2025-01-07,2025-01-09,12,57,Completed,App,5914.2,711.02,5203.18
3225,2025-01-08,2025-01-08,2025-01-09,12,61,Completed,Web,5368.19,713.61,4654.58
3226,2025-01-09,2025-01-09,2025-01-10,12,64,Completed,App,6290.61,812.44,5478.17
3227,2025-01-10,2025-01-10,2025-01-11,12,61,Completed,OTA Partner,5717.27,634.54,5082.74
3228,2025-01-11,2025-01-11,2025-01-14,12,83,Completed,Web,5605.94,855.86,4750.08
3229,2025-01-12,2025-01-12,2025-01-14,12,73,Completed,App,5675.51,472.79,5202.72
3230,2025-01-13,2025-01-13,2025-01-14,12,52,Cancelled,Walk-In,5385.51,48.02,5337.49
3231,2025-01-14,2025-01-14,2025-01-16,12,75,Cancelled,App,5087.64,862.63,4225.01
3232,2025-01-15,2025-01-15,2025-01-16,12,65,Completed,OTA Partner,5308.65,483.75,4824.9
3233,2025-01-16,2025-01-16,2025-01-18,12,55,Completed,Walk-In,4601.34,167.89,4433.45
3234,2025-01-17,2025-01-17,2025-01-19,12,75,Completed,Walk-In,5719.34,417.37,5301.97
3235,2025-01-18,2025-01-18,2025-01-21,12,87,Cancelled,Web,6248.58,873.27,5375.31
3236,2025-01-19,2025-01-19,2025-01-21,12,82,Cancelled,Web,6138.8,1093.52,5045.29
3237,2025-01-20,2025-01-20,2025-01-21,12,62,Completed,App,4526.63,681.5,3845.13
3238,2025-01-21,2025-01-21,2025-01-22,12,65,Completed,App,4629.05,750.99,3878.06
3239,2025-01-22,2025-01-22,2025-01-24,12,65,Completed,App,4910.71,607.33,4303.38
3240,2025-01-23,2025-01-23,2025-01-24,12,63,Completed,App,5086.08,756.48,4329.6
3241,2025-01-24,2025-01-24,2025-01-25,12,67,Completed,Walk-In,6802.27,349.8,6452.47
3242,2025-01-25,2025-01-25,2025-01-26,12,69,Completed,OTA Partner,6579.18,702.45,5876.73
3243,2025-01-26,2025-01-26,2025-01-29,12,67,Completed,Walk-In,6468.13,68.86,6399.28
3244,2025-01-27,2025-01-27,2025-01-28,12,66,Completed,Web,5964.96,865.12,5099.84
3245,2025-01-28,2025-01-28,2025-01-29,12,56,Completed,OTA Partner,4900.82,450.71,4450.11
3246,2025-01-29,2025-01-29,2025-01-30,12,67,Completed,App,4567.92,526.66,4041.26
3247,2025-01-30,2025-01-30,2025-01-31,12,52,Cancelled,OTA Partner,5949.71,733.31,5216.41
3248,2025-01-31,2025-01-31,2025-02-02,12,70,Completed,Walk-In,7250.2,95.88,7154.32
3249,2025-02-01,2025-02-01,2025-02-04,12,75,Completed,App,7621.92,852.34,6769.58
3250,2025-02-02,2025-02-02,2025-02-04,12,65,Completed,Web,7197.8,915.95,6281.85
3251,2025-02-03,2025-02-03,2025-02-06,12,70,Completed,Walk-In,5614.76,151.44,5463.32
3252,2025-02-04,2025-02-04,2025-02-06,12,66,Completed,Walk-In,4891.19,334.57,4556.62
3253,2025-02-05,2025-02-05,2025-02-07,12,70,Completed,OTA Partner,6421.27,740.64,5680.64
3254,2025-02-06,2025-02-06,2025-02-09,12,56,Completed,OTA Partner,4833.06,904.54,3928.52
3255,2025-02-07,2025-02-07,2025-02-08,12,69,Cancelled,App,7282.18,914.41,6367.77
3256,2025-02-08,2025-02-08,2025-02-09,12,81,Completed,Web,5926.51,1007.36,4919.14
3257,2025-02-09,2025-02-09,2025-02-11,12,87,Completed,Web,7367.57,796.04,6571.53
3258,2025-02-10,2025-02-10,2025-02-13,12,59,Completed,Web,4961.0,797.48,4163.52
3259,2025-02-11,2025-02-11,2025-02-13,12,59,Completed,OTA Partner,6376.83,332.24,6044.59
3260,2025-02-12,2025-02-12,2025-02-15,12,69,Cancelled,App,6103.24,786.13,5317.11
3261,2025-02-13,2025-02-13,2025-02-16,12,60,Completed,App,5224.15,579.59,4644.56
3262,2025-02-14,2025-02-14,2025-02-15,12,81,Completed,Web,6293.73,816.12,5477.61
3263,2025-02-15,2025-02-15,2025-02-16,12,69,Cancelled,App,7546.77,1176.57,6370.21
3264,2025-02-16,2025-02-16,2025-02-18,12,61,Completed,Walk-In,7568.54,351.91,7216.64
3265,2025-02-17,2025-02-17,2025-02-18,12,50,Completed,OTA Partner,5674.81,946.78,4728.03
3266,2025-02-18,2025-02-18,2025-02-21,12,54,Completed,App,5191.03,860.86,4330.17
3267,2025-02-19,2025-02-19,2025-02-20,12,53,Cancelled,OTA Partner,5982.63,1028.2,4954.43
3268,2025-02-20,2025-02-20,2025-02-21,12,68,Completed,App,6491.95,831.21,5660.75
3269,2025-02-21,2025-02-21,2025-02-23,12,74,Completed,OTA Partner,6698.57,452.93,6245.63
3270,2025-02-22,2025-02-22,2025-02-23,12,72,Completed,Web,6377.73,971.1,5406.63
3271,2025-02-23,2025-02-23,2025-02-24,12,77,Completed,Web,5457.06,714.98,4742.08
3272,2025-02-24,2025-02-24,2025-02-25,12,59,Completed,Walk-In,6450.17,490.7,5959.47
3273,2025-02-25,2025-02-25,2025-02-27,12,57,Completed,App,5709.95,965.55,4744.4
3274,2025-02-26,2025-02-26,2025-02-27,12,61,Completed,OTA Partner,4757.2,504.93,4252.27
3275,2025-02-27,2025-02-27,2025-02-28,12,78,Completed,Walk-In,5077.34,352.26,4725.08
3276,2025-02-28,2025-02-28,2025-03-01,12,73,Cancelled,Web,5735.3,892.67,4842.63
3277,2024-06-01,2024-06-01,2024-06-02,13,46,Completed,App,2718.9,473.44,2245.45
3278,2024-06-02,2024-06-02,2024-06-03,13,42,Completed,Web,2730.64,333.48,2397.16
3279,2024-06-03,2024-06-03,2024-06-04,13,48,Cancelled,App,2171.44,295.82,1875.62
3280,2024-06-04,2024-06-04,2024-06-06,13,27,Completed,Web,2002.2,307.05,1695.15
3281,2024-06-05,2024-06-05,2024-06-07,13,39,Completed,App,2170.33,271.79,1898.54
3282,2024-06-06,2024-06-06,2024-06-07,13,45,Completed,App,1925.22,211.01,1714.21
3283,2024-06-07,2024-06-07,2024-06-09,13,44,Completed,Walk-In,2688.32,12.51,2675.81
3284,2024-06-08,2024-06-08,2024-06-09,13,27,Completed,OTA Partner,2358.34,306.92,2051.42
3285,2024-06-09,2024-06-09,2024-06-10,13,41,Completed,Walk-In,2051.3,123.89,1927.41
3286,2024-06-10,2024-06-10,2024-06-11,13,30,Completed,App,1867.12,182.02,1685.1
3287,2024-06-11,2024-06-11,2024-06-13,13,41,Completed,Web,1855.87,301.49,1554.37
3288,2024-06-12,2024-06-12,2024-06-15,13,33,Completed,App,1790.6,183.75,1606.85
3289,2024-06-13,2024-06-13,2024-06-14,13,34,Cancelled,App,1775.51,165.93,1609.58
3290,2024-06-14,2024-06-14,2024-06-16,13,37,No-Show,Walk-In,2554.04,134.69,2419.36
3291,2024-06-15,2024-06-15,2024-06-16,13,47,Cancelled,OTA Partner,2335.03,265.28,2069.75
3292,2024-06-16,2024-06-16,2024-06-18,13,48,Completed,Walk-In,1921.73,143.4,1778.33
3293,2024-06-17,2024-06-17,2024-06-19,13,39,Completed,App,2137.68,358.31,1779.38
3294,2024-06-18,2024-06-18,2024-06-20,13,35,Completed,OTA Partner,2147.06,130.68,2016.39
3295,2024-06-19,2024-06-19,2024-06-21,13,41,Completed,OTA Partner,1648.19,282.15,1366.03
3296,2024-06-20,2024-06-20,2024-06-21,13,37,Completed,App,1988.85,179.44,1809.41
3297,2024-06-21,2024-06-21,2024-06-23,13,48,Completed,App,1997.42,191.03,1806.38
3298,2024-06-22,2024-06-22,2024-06-23,13,40,Completed,Walk-In,2494.32,98.5,2395.82
3299,2024-06-23,2024-06-23,2024-06-24,13,48,Cancelled,App,2540.08,381.04,2159.04
3300,2024-06-24,2024-06-24,2024-06-25,13,31,Completed,Walk-In,2049.63,8.15,2041.48
3301,2024-06-25,2024-06-25,2024-06-27,13,47,Completed,App,2385.3,421.3,1964.0
3302,2024-06-26,2024-06-26,2024-06-29,13,36,Completed,Web,1671.59,273.29,1398.3
3303,2024-06-27,2024-06-27,2024-06-28,13,31,Completed,OTA Partner,2009.49,316.95,1692.54
3304,2024-06-28,2024-06-28,2024-06-29,13,38,Completed,Walk-In,2238.89,80.22,2158.66
3305,2024-06-29,2024-06-29,2024-06-30,13,40,Completed,OTA Partner,2766.43,373.96,2392.47
3306,2024-06-30,2024-06-30,2024-07-01,13,42,Completed,Web,2257.27,187.1,2070.17
3307,2024-07-01,2024-07-01,2024-07-02,13,33,Completed,App,2127.04,343.62,1783.41
3308,2024-07-02,2024-07-02,2024-07-04,13,29,Completed,App,1921.67,205.44,1716.22
3309,2024-07-03,2024-07-03,2024-07-04,13,38,Completed,OTA Partner,2263.57,317.85,1945.72
3310,2024-07-04,2024-07-04,2024-07-05,13,43,Completed,App,1644.72,256.93,1387.79
3311,2024-07-05,2024-07-05,2024-07-06,13,45,Completed,Web,2798.42,237.66,2560.76
3312,2024-07-06,2024-07-06,2024-07-09,13,48,Completed,OTA Partner,1975.89,382.49,1593.4
3313,2024-07-07,2024-07-07,2024-07-08,13,45,Completed,Web,1959.77,231.56,1728.21
3314,2024-07-08,2024-07-08,2024-07-09,13,41,Cancelled,App,2150.01,314.07,1835.94
3315,2024-07-09,2024-07-09,2024-07-10,13,45,Completed,App,1926.2,199.7,1726.49
3316,2024-07-10,2024-07-10,2024-07-11,13,31,Completed,OTA Partner,2155.24,410.17,1745.07
3317,2024-07-11,2024-07-11,2024-07-12,13,48,Cancelled,Web,2127.72,176.82,1950.9
3318,2024-07-12,2024-07-12,2024-07-13,13,42,Completed,OTA Partner,2161.76,333.02,1828.74
3319,2024-07-13,2024-07-13,2024-07-15,13,47,Completed,OTA Partner,2604.61,176.78,2427.83
3320,2024-07-14,2024-07-14,2024-07-15,13,45,Completed,Web,2279.4,245.25,2034.15
3321,2024-07-15,2024-07-15,2024-07-17,13,32,Completed,OTA Partner,1721.39,243.31,1478.08
3322,2024-07-16,2024-07-16,2024-07-17,13,35,Completed,OTA Partner,1648.46,305.27,1343.19
3323,2024-07-17,2024-07-17,2024-07-18,13,47,Completed,App,1751.3,310.06,1441.24
3324,2024-07-18,2024-07-18,2024-07-21,13,42,Cancelled,Web,1649.4,169.93,1479.48
3325,2024-07-19,2024-07-19,2024-07-21,13,46,Completed,App,2323.83,344.53,1979.3
3326,2024-07-20,2024-07-20,2024-07-21,13,43,Completed,App,2228.31,327.27,1901.05
3327,2024-07-21,2024-07-21,2024-07-23,13,29,Completed,Walk-In,2693.54,34.24,2659.31
3328,2024-07-22,2024-07-22,2024-07-24,13,48,Cancelled,Web,1879.35,158.13,1721.22
3329,2024-07-23,2024-07-23,2024-07-24,13,39,Completed,OTA Partner,1811.22,208.15,1603.07
3330,2024-07-24,2024-07-24,2024-07-26,13,38,Completed,App,1834.09,152.34,1681.74
3331,2024-07-25,2024-07-25,2024-07-28,13,39,Completed,OTA Partner,2009.79,269.12,1740.67
3332,2024-07-26,2024-07-26,2024-07-28,13,48,Completed,Web,1897.0,251.21,1645.78
3333,2024-07-27,2024-07-27,2024-07-28,13,48,Cancelled,Walk-In,2108.21,24.39,2083.82
3334,2024-07-28,2024-07-28,2024-07-29,13,40,Completed,Web,2598.45,244.78,2353.67
3335,2024-07-29,2024-07-29,2024-07-31,13,39,Completed,App,1714.24,288.69,1425.54
3336,2024-07-30,2024-07-30,2024-07-31,13,38,Completed,Walk-In,2093.45,81.15,2012.3
3337,2024-07-31,2024-07-31,2024-08-02,13,40,Completed,App,2281.76,322.85,1958.91
3338,2024-08-01,2024-08-01,2024-08-02,13,33,Completed,App,1743.78,296.81,1446.97
3339,2024-08-02,2024-08-02,2024-08-03,13,47,Completed,Walk-In,2760.93,145.79,2615.14
3340,2024-08-03,2024-08-03,2024-08-06,13,47,Completed,OTA Partner,2146.71,243.58,1903.12
3341,2024-08-04,2024-08-04,2024-08-05,13,48,Cancelled,Web,2416.5,329.43,2087.07
3342,2024-08-05,2024-08-05,2024-08-07,13,40,Completed,Web,1785.8,173.44,1612.36
3343,2024-08-06,2024-08-06,2024-08-08,13,36,Completed,Walk-In,1767.65,33.71,1733.93
3344,2024-08-07,2024-08-07,2024-08-08,13,28,Cancelled,OTA Partner,2378.05,238.32,2139.73
3345,2024-08-08,2024-08-08,2024-08-09,13,30,Completed,App,2082.56,242.67,1839.89
3346,2024-08-09,2024-08-09,2024-08-10,13,36,Completed,App,2159.42,368.76,1790.66
3347,2024-08-10,2024-08-10,2024-08-12,13,43,Completed,App,2213.75,267.37,1946.38
3348,2024-08-11,2024-08-11,2024-08-12,13,42,Completed,App,2023.13,227.29,1795.84
3349,2024-08-12,2024-08-12,2024-08-13,13,48,Completed,OTA Partner,2219.0,137.57,2081.44
3350,2024-08-13,2024-08-13,2024-08-14,13,34,Completed,Walk-In,2008.64,56.33,1952.31
3351,2024-08-14,2024-08-14,2024-08-15,13,43,Completed,App,1654.81,232.93,1421.88
3352,2024-08-15,2024-08-15,2024-08-16,13,42,Cancelled,Walk-In,2047.54,39.45,2008.09
3353,2024-08-16,2024-08-16,2024-08-18,13,45,Completed,Web,2491.8,442.09,2049.7
3354,2024-08-17,2024-08-17,2024-08-18,13,48,Completed,OTA Partner,2299.81,416.2,1883.61
3355,2024-08-18,2024-08-18,2024-08-20,13,44,Completed,App,2195.22,339.41,1855.81
3356,2024-08-19,2024-08-19,2024-08-22,13,36,Completed,OTA Partner,1682.65,328.86,1353.78
3357,2024-08-20,2024-08-20,2024-08-22,13,37,Completed,OTA Partner,2373.58,311.18,2062.4
3358,2024-08-21,2024-08-21,2024-08-22,13,41,Completed,App,2314.78,378.97,1935.81
3359,2024-08-22,2024-08-22,2024-08-23,13,40,Completed,App,2317.89,390.63,1927.26
3360,2024-08-23,2024-08-23,2024-08-25,13,48,Completed,App,2226.17,328.68,1897.49
3361,2024-08-24,2024-08-24,2024-08-26,13,45,Completed,Web,2068.69,252.32,1816.37
3362,2024-08-25,2024-08-25,2024-08-27,13,43,Completed,App,2387.66,343.06,2044.6
3363,2024-08-26,2024-08-26,2024-08-27,13,41,Completed,Walk-In,1980.16,64.6,1915.56
3364,2024-08-27,2024-08-27,2024-08-28,13,41,Completed,App,2014.41,306.88,1707.53
3365,2024-08-28,2024-08-28,2024-08-29,13,44,Completed,Walk-In,2354.91,162.74,2192.18
3366,2024-08-29,2024-08-29,2024-08-30,13,33,Completed,App,1944.86,334.4,1610.46
3367,2024-08-30,2024-08-30,2024-09-02,13,46,Completed,Walk-In,2615.47,184.27,2431.2
3368,2024-08-31,2024-08-31,2024-09-01,13,38,Completed,App,2643.36,466.5,2176.85
3369,2024-09-01,2024-09-01,2024-09-02,13,39,Completed,Web,2727.42,404.09,2323.33
3370,2024-09-02,2024-09-02,2024-09-04,13,37,Completed,OTA Partner,2061.29,367.35,1693.95
3371,2024-09-03,2024-09-03,2024-09-05,13,36,Completed,App,1927.82,244.24,1683.57
3372,2024-09-04,2024-09-04,2024-09-05,13,37,Cancelled,OTA Partner,2077.71,390.83,1686.88
3373,2024-09-05,2024-09-05,2024-09-06,13,26,Cancelled,Walk-In,1903.26,132.71,1770.55
3374,2024-09-06,2024-09-06,2024-09-08,13,47,Cancelled,App,1984.67,351.13,1633.54
3375,2024-09-07,2024-09-07,2024-09-08,13,41,Cancelled,App,2074.5,324.36,1750.14
3376,2024-09-08,2024-09-08,2024-09-09,13,46,Completed,OTA Partner,2085.56,141.67,1943.89
3377,2024-09-09,2024-09-09,2024-09-10,13,39,Completed,OTA Partner,2112.42,166.74,1945.67
3378,2024-09-10,2024-09-10,2024-09-12,13,29,Cancelled,OTA Partner,2054.37,300.0,1754.37
3379,2024-09-11,2024-09-11,2024-09-12,13,38,Cancelled,Web,1898.82,297.92,1600.91
3380,2024-09-12,2024-09-12,2024-09-13,13,36,Cancelled,OTA Partner,2040.33,260.08,1780.26
3381,2024-09-13,2024-09-13,2024-09-14,13,48,Completed,OTA Partner,2097.45,373.68,1723.77
3382,2024-09-14,2024-09-14,2024-09-16,13,44,Completed,Walk-In,2462.02,118.41,2343.6
3383,2024-09-15,2024-09-15,2024-09-16,13,45,Completed,OTA Partner,1957.83,337.68,1620.15
3384,2024-09-16,2024-09-16,2024-09-17,13,34,Completed,OTA Partner,1816.35,143.06,1673.29
3385,2024-09-17,2024-09-17,2024-09-18,13,42,Completed,App,1850.98,190.8,1660.18
3386,2024-09-18,2024-09-18,2024-09-19,13,37,Completed,App,1992.02,326.47,1665.55
3387,2024-09-19,2024-09-19,2024-09-20,13,30,Completed,App,1884.42,191.44,1692.99
3388,2024-09-20,2024-09-20,2024-09-21,13,48,Cancelled,OTA Partner,2598.51,363.77,2234.74
3389,2024-09-21,2024-09-21,2024-09-23,13,35,Completed,App,2153.33,318.67,1834.67
3390,2024-09-22,2024-09-22,2024-09-23,13,46,Completed,OTA Partner,2818.08,151.96,2666.12
3391,2024-09-23,2024-09-23,2024-09-26,13,45,Cancelled,Walk-In,1736.43,103.82,1632.61
3392,2024-09-24,2024-09-24,2024-09-26,13,37,Completed,App,1935.32,338.23,1597.09
3393,2024-09-25,2024-09-25,2024-09-26,13,36,Cancelled,OTA Partner,2284.9,162.44,2122.47
3394,2024-09-26,2024-09-26,2024-09-29,13,34,Completed,Web,1923.96,331.05,1592.91
3395,2024-09-27,2024-09-27,2024-09-28,13,41,Completed,App,2700.1,339.87,2360.23
3396,2024-09-28,2024-09-28,2024-09-29,13,44,Completed,Web,2232.31,339.09,1893.22
3397,2024-09-29,2024-09-29,2024-10-01,13,48,Completed,Walk-In,2482.44,76.07,2406.37
3398,2024-09-30,2024-09-30,2024-10-01,13,38,Completed,App,1973.18,158.33,1814.85
3399,2024-10-01,2024-10-01,2024-10-02,13,40,Completed,Web,2142.78,342.45,1800.34
3400,2024-10-02,2024-10-02,2024-10-03,13,41,Cancelled,App,1637.23,176.85,1460.38
3401,2024-10-03,2024-10-03,2024-10-04,13,27,Completed,App,2043.02,176.71,1866.31
3402,2024-10-04,2024-10-04,2024-10-05,13,42,Completed,Web,2546.24,325.62,2220.62
3403,2024-10-05,2024-10-05,2024-10-06,13,47,Completed,OTA Partner,2562.38,444.05,2118.33
3404,2024-10-06,2024-10-06,2024-10-08,13,23,Completed,Web,1988.77,233.93,1754.85
3405,2024-10-07,2024-10-07,2024-10-09,13,42,Completed,Web,1709.71,139.49,1570.23
3406,2024-10-08,2024-10-08,2024-10-10,13,37,Completed,Web,2137.93,344.15,1793.78
3407,2024-10-09,2024-10-09,2024-10-11,13,46,Completed,Walk-In,2239.56,168.45,2071.11
3408,2024-10-10,2024-10-10,2024-10-11,13,30,Completed,Walk-In,1861.07,34.78,1826.29
3409,2024-10-11,2024-10-11,2024-10-12,13,48,Completed,Web,2537.72,230.18,2307.54
3410,2024-10-12,2024-10-12,2024-10-13,13,48,Completed,App,2002.89,265.1,1737.78
3411,2024-10-13,2024-10-13,2024-10-16,13,48,Completed,OTA Partner,2210.67,422.96,1787.7
3412,2024-10-14,2024-10-14,2024-10-15,13,39,Cancelled,OTA Partner,2226.44,201.28,2025.16
3413,2024-10-15,2024-10-15,2024-10-16,13,30,Completed,Walk-In,2072.67,14.22,2058.46
3414,2024-10-16,2024-10-16,2024-10-17,13,46,Completed,Web,1923.81,302.68,1621.12
3415,2024-10-17,2024-10-17,2024-10-19,13,39,Cancelled,OTA Partner,1698.32,200.74,1497.58
3416,2024-10-18,2024-10-18,2024-10-20,13,46,Completed,App,2559.26,412.15,2147.11
3417,2024-10-19,2024-10-19,2024-10-20,13,38,Completed,App,2269.39,384.08,1885.31
3418,2024-10-20,2024-10-20,2024-10-21,13,27,Cancelled,OTA Partner,1952.31,299.1,1653.21
3419,2024-10-21,2024-10-21,2024-10-23,13,32,Completed,OTA Partner,2254.34,122.14,2132.2
3420,2024-10-22,2024-10-22,2024-10-25,13,38,Completed,OTA Partner,2100.79,108.48,1992.31
